Agro_ecology,Site,Month,Year,TempMaxi,TempMini,RHMaxi,RHMini,Rainfall,Attractant,Trap,B_dorsa,latitude,longitude
SGS,Bassila,August,2005,29.7,21.6,95,68,0,ME,1,1217,9.00814,1.6654
SGS,Bassila,September,2005,31.6,22.1,95,63,0,ME,1,760,9.00814,1.6654
SGS,Bassila,August,2006,29.8,21.6,95,67,183.2,ME,1,1462,9.00814,1.6654
SGS,Bassila,September,2006,30.9,21.6,95,66,238.2,ME,1,680,9.00814,1.6654
SGS,Bassila,September,2007,31.5,21.4,95,64,0,ME,1,1333,9.00814,1.6654
SGS,Bassila,September,2009,30.3,21.7,95,64,150.7,ME,1,251,9.00814,1.6654
SGS,Bassila,October,2009,30.7,22.4,95,65,0,ME,1,49,9.00814,1.6654
SGS,Bassila,April,2006,30.2,22.2,95,64,0,ME,2,767,9.00814,1.6654
SGS,Bassila,May,2006,29.7,21.6,95,68,0,ME,2,1079,9.00814,1.6654
SGS,Bassila,June,2006,31.6,22.1,95,63,0,ME,2,5140,9.00814,1.6654
SGS,Bassila,May,2007,29.8,21.6,95,67,183.2,ME,2,7573,9.00814,1.6654
SGS,Bassila,June,2007,30.9,21.6,95,66,238.2,ME,2,31769,9.00814,1.6654
SGS,Bassila,June,2008,31.5,21.4,95,64,0,ME,2,7643,9.00814,1.6654
SGS,Bassila,June,2007,30.2,22.2,95,64,0,ME,3,21195,9.00814,1.6654
SGS,Bassila,July,2007,29.7,21.6,95,68,0,ME,3,10092,9.00814,1.6654
SGS,Bassila,August,2007,31.6,22.1,95,63,0,ME,3,2627,9.00814,1.6654
SGS,Bassila,July,2008,29.8,21.6,95,67,183.2,ME,3,5167,9.00814,1.6654
SGS,Bassila,August,2008,30.9,21.6,95,66,238.2,ME,3,1414,9.00814,1.6654
SGS,Bassila,August,2009,31.5,21.4,95,64,0,ME,3,1296,9.00814,1.6654
SGS,Tchourou1,September,2009,30.3,21.7,95,64,124.3,ME,1,245,8.88649,2.59753
SGS,Tchourou1,October,2009,30.7,22.4,95,65,92.3,ME,1,53,8.88649,2.59753
SGS,Tchourou1,September,2009,30.3,21.7,95,64,124.3,ME,2,295,8.88649,2.59753
SGS,Tchourou1,October,2009,30.7,22.4,95,65,92.3,ME,2,42,8.88649,2.59753
SGS,Tchourou1,September,2009,30.3,21.7,95,64,124.3,ME,3,231,8.88649,2.59753
SGS,Tchourou1,October,2009,30.7,22.4,95,65,92.3,ME,3,37,8.88649,2.59753
SGS,Tchourou2,September,2009,30.3,21.7,95,64,124.3,ME,1,134,8.88649,2.59753
SGS,Tchourou2,October,2009,30.7,22.4,95,65,92.3,ME,1,39,8.88649,2.59753
SGS,Tchourou2,September,2009,30.3,21.7,95,64,124.3,ME,2,198,8.88649,2.59753
SGS,Tchourou2,October,2009,30.7,22.4,95,65,92.3,ME,2,69,8.88649,2.59753
SGS,Tchourou2,September,2009,30.3,21.7,95,64,124.3,ME,3,153,8.88649,2.59753
SGS,Tchourou2,October,2009,30.7,22.4,95,65,92.3,ME,3,18,8.88649,2.59753
NGS,Natitingou,July,2008,29.9,21.2,94.9,72.2,282.1,ME,1,1975,10.30416,1.37962
NGS,Natitingou,July,2008,29.9,21.2,94.9,72.2,282.1,ME,2,2395,10.30416,1.37962
NGS,Natitingou,July,2008,29.9,21.2,94.9,72.2,282.1,ME,3,3717,10.30416,1.37962
NGS,Papatia,July,2008,29.9,21.2,94.9,72.2,282.1,ME,1,5670,6.4000211,2.0491574
NGS,Papatia,July,2008,29.9,21.2,94.9,72.2,282.1,ME,2,3276,6.4000211,2.0491574
FSM,Ketou,December,2008,35,24.1,94.8,44.5,4.5,ME,1,101,7.36332,2.59978
FSM,Ketou,December,2008,35,24.1,94.8,44.5,4.5,ME,2,83,7.36332,2.59978
FSM,Lalo,December,2008,35,24.1,94.8,44.5,0,ME,1,67,6.9300647,1.8785304
FSM,Lalo,December,2008,35,24.1,94.8,44.5,0,ME,2,56,6.9300647,1.8785304
SGS,Akofodjoule,July,2008,30.5,22.3,94.2,63.9,153.3,ME,1,3712,7.75,2.38289865
SGS,Akofodjoule,July,2008,30.5,22.3,94.2,63.9,153.3,ME,2,4036,7.75,2.38289865
SGS,Akofodjoule,September,2008,31.2,22.5,94.1,63.9,227.9,ME,1,475,7.75,2.38289865
SGS,Akofodjoule,September,2008,31.2,22.5,94.1,63.9,227.9,ME,2,135,7.75,2.38289865
FSM,Ketou,November,2009,34,23.3,94,65,73.9,ME,1,142,7.36332,2.59978
FSM,Ketou,December,2009,36,24.3,94,38,0,ME,1,202,7.36332,2.59978
FSM,Ketou,November,2009,34,23.3,94,65,73.9,ME,2,169,7.36332,2.59978
FSM,Ketou,December,2009,36,24.3,94,38,0,ME,2,165,7.36332,2.59978
FSM,Ketou,November,2009,34,23.3,94,65,73.9,ME,3,171,7.36332,2.59978
FSM,Ketou,December,2009,36,24.3,94,38,0,ME,3,133,7.36332,2.59978
FSM,Lalo,November,2009,34,23.3,94,65,67.1,ME,1,992,6.9300647,1.8785304
FSM,Lalo,December,2009,36,24.3,94,38,0,ME,1,1303,6.9300647,1.8785304
FSM,Lalo,November,2009,34,23.3,94,65,67.1,ME,2,889,6.9300647,1.8785304
FSM,Lalo,December,2009,36,24.3,94,38,0,ME,2,1242,6.9300647,1.8785304
NGS,Natitingou,June,2005,31.4,22.3,94,62,148.4,ME,1,4269,10.30416,1.37962
NGS,Natitingou,October,2007,33.1,21.2,94,58,103.4,ME,1,3603,10.30416,1.37962
NGS,Natitingou,October,2008,33.2,21.6,94,58,89.6,ME,1,1880,10.30416,1.37962
NGS,Natitingou,June,2009,32,22,94,66,255.7,ME,1,4785,10.30416,1.37962
NGS,Natitingou,October,2007,33.1,21.2,94,58,103.4,ME,2,1229,10.30416,1.37962
NGS,Natitingou,October,2008,33.2,21.6,94,58,89.6,ME,2,873,10.30416,1.37962
NGS,Natitingou,June,2009,32,22,94,66,255.7,ME,2,8085,10.30416,1.37962
NGS,Natitingou,October,2007,33.1,21.2,94,58,103.4,ME,3,1229,10.30416,1.37962
NGS,Natitingou,October,2008,33.2,21.6,94,58,89.6,ME,3,1074,10.30416,1.37962
NGS,Natitingou,June,2009,32,22,94,66,255.7,ME,3,4527,10.30416,1.37962
NGS,Ndali,October,2006,33,22.1,94,58,68.6,ME,1,254,9.8592172,2.6998899
NGS,Ndali,October,2007,33.1,21.8,94,56,112.5,ME,1,708,9.8592172,2.6998899
NGS,Ndali,June,2010,31.4,23,94,61,280.1,ME,1,3537,9.8592172,2.6998899
NGS,Ndali,July,2010,29.1,21.9,94,67,135,ME,1,5700,9.8592172,2.6998899
NGS,Ndali,October,2006,33,22.1,94,58,68.6,ME,2,446,9.8592172,2.6998899
NGS,Ndali,October,2007,33.1,21.8,94,56,112.5,ME,2,822,9.8592172,2.6998899
NGS,Ndali,June,2010,31.4,23,94,61,280.1,ME,2,1584,9.8592172,2.6998899
NGS,Ndali,July,2010,29.1,21.9,94,67,135,ME,2,4523,9.8592172,2.6998899
NGS,Ndali,October,2007,33.1,21.8,94,56,112.5,ME,3,614,9.8592172,2.6998899
NGS,Ndali,June,2010,31.4,23,94,61,280.1,ME,3,4328,9.8592172,2.6998899
NGS,Ndali,July,2010,29.1,21.9,94,67,135,ME,3,5995,9.8592172,2.6998899
NGS,Papatia,October,2007,33.1,21.2,94,58,103.4,ME,1,735,6.4000211,2.0491574
NGS,Papatia,October,2008,33.2,21.6,94,58,89.6,ME,1,360,6.4000211,2.0491574
NGS,Papatia,June,2009,32,22,94,66,255.7,ME,1,3034,6.4000211,2.0491574
NGS,Papatia,October,2007,33.1,21.2,94,58,103.4,ME,2,774,6.4000211,2.0491574
NGS,Papatia,October,2008,33.2,21.6,94,58,89.6,ME,2,473,6.4000211,2.0491574
NGS,Papatia,June,2009,32,22,94,66,255.7,ME,2,2091,6.4000211,2.0491574
NGS,Papatia,June,2009,32,22,94,66,255.7,ME,3,2562,6.4000211,2.0491574
NGS,Parakou,October,2007,33.1,21.8,94,56,112.5,ME,1,71,9.33716,2.63031
NGS,Parakou,June,2010,31.4,23,94,61,280.1,ME,1,3138,9.33716,2.63031
NGS,Parakou,July,2010,29.1,21.9,94,67,135,ME,1,5959,9.33716,2.63031
NGS,Parakou,October,2007,33.1,21.8,94,56,112.5,ME,2,54,9.33716,2.63031
NGS,Parakou,June,2010,31.4,23,94,61,280.1,ME,2,3635,9.33716,2.63031
NGS,Parakou,July,2010,29.1,21.9,94,67,135,ME,2,1908,9.33716,2.63031
NGS,Parakou,June,2010,31.4,23,94,61,280.1,ME,3,5348,9.33716,2.63031
NGS,Parakou,July,2010,29.1,21.9,94,67,135,ME,3,4040,9.33716,2.63031
SGS,Akofodjoule,April,2005,34.9,24.1,94,56,171,ME,1,80,7.75,2.38289865
SGS,Akofodjoule,August,2008,29.9,22.1,94,66.4,209.2,ME,1,1580,7.75,2.38289865
SGS,Akofodjoule,June,2009,32.2,23,94,58,0,ME,1,3055,7.75,2.38289865
SGS,Akofodjoule,July,2009,30.7,22.4,94,63,271.2,ME,1,769,7.75,2.38289865
SGS,Akofodjoule,August,2009,29.1,22.3,94,70,136.4,ME,1,799,7.75,2.38289865
SGS,Akofodjoule,September,2009,30.5,22.2,94,65,73.1,ME,1,295,7.75,2.38289865
SGS,Akofodjoule,August,2010,30.2,22.4,94,66,208,ME,1,541,7.75,2.38289865
SGS,Akofodjoule,August,2008,29.9,22.1,94,66.4,209.2,ME,2,1986,7.75,2.38289865
SGS,Akofodjoule,June,2009,32.2,23,94,58,0,ME,2,2669,7.75,2.38289865
SGS,Akofodjoule,July,2009,30.7,22.4,94,63,271.2,ME,2,636,7.75,2.38289865
SGS,Akofodjoule,August,2009,29.1,22.3,94,70,136.4,ME,2,711,7.75,2.38289865
SGS,Akofodjoule,September,2009,30.5,22.2,94,65,73.1,ME,2,279,7.75,2.38289865
SGS,Akofodjoule,August,2010,30.2,22.4,94,66,208,ME,2,731,7.75,2.38289865
SGS,Akofodjoule,June,2009,32.2,23,94,58,0,ME,3,3287,7.75,2.38289865
SGS,Akofodjoule,July,2009,30.7,22.4,94,63,271.2,ME,3,1318,7.75,2.38289865
SGS,Akofodjoule,August,2009,29.1,22.3,94,70,136.4,ME,3,927,7.75,2.38289865
SGS,Akofodjoule,September,2009,30.5,22.2,94,65,73.1,ME,3,160,7.75,2.38289865
SGS,Akofodjoule,August,2010,30.2,22.4,94,66,208,ME,3,495,7.75,2.38289865
SGS,Alafiarou1,June,2010,31.4,23,94,61,168.7,ME,1,9220,9.8923435,3.4187595
SGS,Alafiarou1,July,2010,29.1,21.9,94,67,205.6,ME,1,2424,9.8923435,3.4187595
SGS,Alafiarou1,June,2010,31.4,23,94,61,168.7,ME,2,12872,9.8923435,3.4187595
SGS,Alafiarou1,July,2010,29.1,21.9,94,67,205.6,ME,2,3209,9.8923435,3.4187595
SGS,Alafiarou1,June,2010,31.4,23,94,61,168.7,ME,3,9262,9.8923435,3.4187595
SGS,Alafiarou1,July,2010,29.1,21.9,94,67,205.6,ME,3,3253,9.8923435,3.4187595
SGS,Alafiarou2,June,2010,31.4,23,94,61,168.7,ME,1,12474,9.8923435,3.4187595
SGS,Alafiarou2,July,2010,29.1,21.9,94,67,205.6,ME,1,4712,9.8923435,3.4187595
SGS,Alafiarou2,June,2010,31.4,23,94,61,168.7,ME,2,11357,9.8923435,3.4187595
SGS,Alafiarou2,July,2010,29.1,21.9,94,67,205.6,ME,2,4132,9.8923435,3.4187595
SGS,Alafiarou2,June,2010,31.4,23,94,61,168.7,ME,3,9885,9.8923435,3.4187595
SGS,Alafiarou2,July,2010,29.1,21.9,94,67,205.6,ME,3,4969,9.8923435,3.4187595
SGS,Bassila,June,2005,31.3,22.4,94,59,0,ME,1,11230,9.00814,1.6654
SGS,Bassila,October,2006,33,22.1,94,58,80.2,ME,1,344,9.00814,1.6654
SGS,Bassila,October,2007,33.1,21.8,94,56,67.8,ME,1,1230,9.00814,1.6654
SGS,Bassila,March,2006,31.3,22.4,94,59,0,ME,2,322,9.00814,1.6654
SGS,Bassila,July,2007,33,22.1,94,58,80.2,ME,2,8773,9.00814,1.6654
SGS,Bassila,July,2008,33.1,21.8,94,56,67.8,ME,2,6860,9.00814,1.6654
SGS,Bassila,May,2007,31.3,22.4,94,59,0,ME,3,4939,9.00814,1.6654
SGS,Bassila,September,2008,33,22.1,94,58,80.2,ME,3,135,9.00814,1.6654
SGS,Bassila,September,2009,33.1,21.8,94,56,67.8,ME,3,473,9.00814,1.6654
SGS,Mondjigangan,August,2010,30.2,22.4,94,66,208,ME,1,2147,7.7800922,2.1795043
SGS,Mondjigangan,August,2010,30.2,22.4,94,66,208,ME,2,1101,7.7800922,2.1795043
SGS,Mondjigangan,August,2010,30.2,22.4,94,66,208,ME,3,1015,7.7800922,2.1795043
SGS,Tchourou1,June,2010,31.4,23,94,61,168.7,ME,1,16773,8.88649,2.59753
SGS,Tchourou1,July,2010,29.1,21.9,94,67,205.6,ME,1,4421,8.88649,2.59753
SGS,Tchourou1,June,2010,31.4,23,94,61,168.7,ME,2,20479,8.88649,2.59753
SGS,Tchourou1,July,2010,29.1,21.9,94,67,205.6,ME,2,4909,8.88649,2.59753
SGS,Tchourou1,June,2010,31.4,23,94,61,168.7,ME,3,11959,8.88649,2.59753
SGS,Tchourou1,July,2010,29.1,21.9,94,67,205.6,ME,3,3306,8.88649,2.59753
SGS,Tchourou2,June,2010,31.4,23,94,61,168.7,ME,1,16260,8.88649,2.59753
SGS,Tchourou2,July,2010,29.1,21.9,94,67,205.6,ME,1,3913,8.88649,2.59753
SGS,Tchourou2,June,2010,31.4,23,94,61,168.7,ME,2,13119,8.88649,2.59753
SGS,Tchourou2,July,2010,29.1,21.9,94,67,205.6,ME,2,3370,8.88649,2.59753
SGS,Tchourou2,June,2010,31.4,23,94,61,168.7,ME,3,18354,8.88649,2.59753
SGS,Tchourou2,July,2010,29.1,21.9,94,67,205.6,ME,3,3881,8.88649,2.59753
FSM,Ketou,May,2008,33.3,23.6,93.7,53.5,50.2,ME,1,9716,7.36332,2.59978
FSM,Ketou,May,2008,33.3,23.6,93.7,53.5,50.2,ME,2,8638,7.36332,2.59978
FSM,Lalo,May,2008,33.3,23.6,93.7,53.5,137.5,ME,1,1019,6.9300647,1.8785304
FSM,Lalo,May,2008,33.3,23.6,93.7,53.5,137.5,ME,2,991,6.9300647,1.8785304
NGS,Ndali,June,2008,32.6,21.8,93.7,57.2,295.3,ME,1,516,9.8592172,2.6998899
NGS,Ndali,June,2008,32.6,21.8,93.7,57.2,295.3,ME,2,860,9.8592172,2.6998899
NGS,Ndali,June,2008,32.6,21.8,93.7,57.2,295.3,ME,3,1635,9.8592172,2.6998899
NGS,Parakou,June,2008,32.6,21.8,93.7,57.2,295.3,ME,1,1283,9.33716,2.63031
NGS,Parakou,June,2008,32.6,21.8,93.7,57.2,295.3,ME,2,1085,9.33716,2.63031
SGS,Bassila,June,2008,32.6,21.8,93.7,57.2,236.3,ME,1,3964,9.00814,1.6654
SGS,Bassila,March,2009,32.6,21.8,93.7,57.2,236.3,ME,2,2753,9.00814,1.6654
FSM,Ketou,December,2007,34.5,23.5,93.4,42.5,31.9,ME,1,113,7.36332,2.59978
FSM,Ketou,April,2008,34.5,24.4,93.4,50.7,76.3,ME,1,493,7.36332,2.59978
FSM,Ketou,December,2007,34.5,23.5,93.4,42.5,31.9,ME,2,81,7.36332,2.59978
FSM,Ketou,April,2008,34.5,24.4,93.4,50.7,76.3,ME,2,552,7.36332,2.59978
FSM,Lalo,December,2007,34.5,23.5,93.4,42.5,3.5,ME,1,165,6.9300647,1.8785304
FSM,Lalo,April,2008,34.5,24.4,93.4,50.7,106.3,ME,1,427,6.9300647,1.8785304
FSM,Lalo,December,2007,34.5,23.5,93.4,42.5,3.5,ME,2,263,6.9300647,1.8785304
FSM,Lalo,April,2008,34.5,24.4,93.4,50.7,106.3,ME,2,738,6.9300647,1.8785304
SGS,Akofodjoule,June,2008,31.8,22.4,93.4,59.8,150.4,ME,1,2769,7.75,2.38289865
SGS,Akofodjoule,June,2008,31.8,22.4,93.4,59.8,150.4,ME,2,3393,7.75,2.38289865
FSM,Ketou,February,2009,35.8,24.7,93,43,22.3,ME,1,100,7.36332,2.59978
FSM,Ketou,March,2009,35.4,24.9,93,50,66.4,ME,1,551,7.36332,2.59978
FSM,Ketou,January,2010,37.5,23.5,93,40,0,ME,1,106,7.36332,2.59978
FSM,Ketou,February,2009,35.8,24.7,93,43,22.3,ME,2,146,7.36332,2.59978
FSM,Ketou,March,2009,35.4,24.9,93,50,66.4,ME,2,536,7.36332,2.59978
FSM,Ketou,January,2010,37.5,23.5,93,40,0,ME,2,126,7.36332,2.59978
FSM,Ketou,March,2009,35.4,24.9,93,50,66.4,ME,3,340,7.36332,2.59978
FSM,Ketou,January,2010,37.5,23.5,93,40,0,ME,3,27,7.36332,2.59978
FSM,Lalo,April,2007,35,24.9,93,50,107.1,ME,1,337,6.9300647,1.8785304
FSM,Lalo,February,2009,35.8,24.7,93,43,0,ME,1,47,6.9300647,1.8785304
FSM,Lalo,March,2009,35.4,24.9,93,50,0,ME,1,73,6.9300647,1.8785304
FSM,Lalo,February,2010,35.8,24.7,93,43,83.5,ME,1,24,6.9300647,1.8785304
FSM,Lalo,March,2010,35.4,24.9,93,50,159.7,ME,1,90,6.9300647,1.8785304
FSM,Lalo,April,2007,35,24.9,93,50,107.1,ME,2,404,6.9300647,1.8785304
FSM,Lalo,February,2009,35.8,24.7,93,43,0,ME,2,34,6.9300647,1.8785304
FSM,Lalo,March,2009,35.4,24.9,93,50,0,ME,2,31,6.9300647,1.8785304
FSM,Lalo,February,2010,35.8,24.7,93,43,83.5,ME,2,21,6.9300647,1.8785304
FSM,Lalo,March,2010,35.4,24.9,93,50,159.7,ME,2,65,6.9300647,1.8785304
NGS,Natitingou,October,2005,33.1,20.6,93,47,107.9,ME,1,856,10.30416,1.37962
NGS,Natitingou,May,2007,33.1,23,93,60,153.9,ME,1,471,10.30416,1.37962
NGS,Natitingou,June,2007,31.8,22.2,93,62,138.3,ME,1,3480,10.30416,1.37962
NGS,Natitingou,May,2007,33.1,23,93,60,153.9,ME,2,526,10.30416,1.37962
NGS,Natitingou,June,2007,31.8,22.2,93,62,138.3,ME,2,2113,10.30416,1.37962
NGS,Natitingou,May,2007,33.1,23,93,60,153.9,ME,3,578,10.30416,1.37962
NGS,Natitingou,June,2007,31.8,22.2,93,62,138.3,ME,3,2549,10.30416,1.37962
NGS,Ndali,October,2005,33.3,22,93,53,85.4,ME,1,416,9.8592172,2.6998899
NGS,Ndali,June,2006,32.9,22.2,93,56,163.4,ME,1,2140,9.8592172,2.6998899
NGS,Ndali,July,2006,32,22.3,93,61,155.3,ME,1,12030,9.8592172,2.6998899
NGS,Ndali,October,2008,33.5,21.8,93,50.6,90.5,ME,1,762,9.8592172,2.6998899
NGS,Ndali,June,2009,31.3,22.4,93,58,174.7,ME,1,4045,9.8592172,2.6998899
NGS,Ndali,May,2010,32.5,23.3,93,58,0,ME,1,570,9.8592172,2.6998899
NGS,Ndali,June,2006,32.9,22.2,93,56,163.4,ME,2,2920,9.8592172,2.6998899
NGS,Ndali,July,2006,32,22.3,93,61,155.3,ME,2,8660,9.8592172,2.6998899
NGS,Ndali,October,2008,33.5,21.8,93,50.6,90.5,ME,2,662,9.8592172,2.6998899
NGS,Ndali,June,2009,31.3,22.4,93,58,174.7,ME,2,3159,9.8592172,2.6998899
NGS,Ndali,May,2010,32.5,23.3,93,58,0,ME,2,475,9.8592172,2.6998899
NGS,Ndali,October,2008,33.5,21.8,93,50.6,90.5,ME,3,766,9.8592172,2.6998899
NGS,Ndali,June,2009,31.3,22.4,93,58,174.7,ME,3,5976,9.8592172,2.6998899
NGS,Ndali,May,2010,32.5,23.3,93,58,0,ME,3,744,9.8592172,2.6998899
NGS,Papatia,May,2007,33.1,23,93,60,153.9,ME,1,467,6.4000211,2.0491574
NGS,Papatia,June,2007,31.8,22.2,93,62,138.3,ME,1,11008,6.4000211,2.0491574
NGS,Papatia,May,2007,33.1,23,93,60,153.9,ME,2,375,6.4000211,2.0491574
NGS,Papatia,June,2007,31.8,22.2,93,62,138.3,ME,2,21848,6.4000211,2.0491574
NGS,Parakou,October,2008,33.5,21.8,93,50.6,90.5,ME,1,666,9.33716,2.63031
NGS,Parakou,June,2009,31.3,22.4,93,58,174.7,ME,1,2722,9.33716,2.63031
NGS,Parakou,May,2010,32.5,23.3,93,58,0,ME,1,643,9.33716,2.63031
NGS,Parakou,October,2008,33.5,21.8,93,50.6,90.5,ME,2,459,9.33716,2.63031
NGS,Parakou,June,2009,31.3,22.4,93,58,174.7,ME,2,2909,9.33716,2.63031
NGS,Parakou,May,2010,32.5,23.3,93,58,0,ME,2,608,9.33716,2.63031
NGS,Parakou,June,2009,31.3,22.4,93,58,174.7,ME,3,9328,9.33716,2.63031
NGS,Parakou,May,2010,32.5,23.3,93,58,0,ME,3,1123,9.33716,2.63031
SGS,Akofodjoule,November,2005,36.3,23.4,93,39,0,ME,1,709,7.75,2.38289865
SGS,Akofodjoule,October,2009,32.3,22.7,93,59,88.4,ME,1,29,7.75,2.38289865
SGS,Akofodjoule,October,2009,32.3,22.7,93,59,88.4,ME,2,27,7.75,2.38289865
SGS,Akofodjoule,October,2009,32.3,22.7,93,59,88.4,ME,3,16,7.75,2.38289865
SGS,Alafiarou1,June,2009,31.3,22.4,93,58,149.4,ME,1,2404,9.8923435,3.4187595
SGS,Alafiarou1,May,2010,32.5,23.3,93,58,0,ME,1,1131,9.8923435,3.4187595
SGS,Alafiarou1,June,2009,31.3,22.4,93,58,149.4,ME,2,2270,9.8923435,3.4187595
SGS,Alafiarou1,May,2010,32.5,23.3,93,58,0,ME,2,2128,9.8923435,3.4187595
SGS,Alafiarou1,June,2009,31.3,22.4,93,58,149.4,ME,3,2746,9.8923435,3.4187595
SGS,Alafiarou1,May,2010,32.5,23.3,93,58,0,ME,3,1371,9.8923435,3.4187595
SGS,Alafiarou2,June,2009,31.3,22.4,93,58,149.4,ME,1,4669,9.8923435,3.4187595
SGS,Alafiarou2,May,2010,32.5,23.3,93,58,0,ME,1,1055,9.8923435,3.4187595
SGS,Alafiarou2,June,2009,31.3,22.4,93,58,149.4,ME,2,7613,9.8923435,3.4187595
SGS,Alafiarou2,May,2010,32.5,23.3,93,58,0,ME,2,555,9.8923435,3.4187595
SGS,Alafiarou2,June,2009,31.3,22.4,93,58,149.4,ME,3,7423,9.8923435,3.4187595
SGS,Alafiarou2,May,2010,32.5,23.3,93,58,0,ME,3,576,9.8923435,3.4187595
SGS,Bassila,October,2005,33.3,22,93,53,112.5,ME,1,148,9.00814,1.6654
SGS,Bassila,June,2006,32.9,22.2,93,56,108.8,ME,1,8941,9.00814,1.6654
SGS,Bassila,July,2006,32,22.3,93,61,91,ME,1,6396,9.00814,1.6654
SGS,Bassila,October,2008,33.5,21.8,93,50.6,62.2,ME,1,443,9.00814,1.6654
SGS,Bassila,June,2009,31.3,22.4,93,58,0,ME,1,8820,9.00814,1.6654
SGS,Bassila,July,2006,33.3,22,93,53,112.5,ME,2,5310,9.00814,1.6654
SGS,Bassila,March,2007,32.9,22.2,93,56,108.8,ME,2,33,9.00814,1.6654
SGS,Bassila,April,2007,32,22.3,93,61,91,ME,2,480,9.00814,1.6654
SGS,Bassila,July,2009,33.5,21.8,93,50.6,62.2,ME,2,3683,9.00814,1.6654
SGS,Bassila,March,2010,31.3,22.4,93,58,0,ME,2,445,9.00814,1.6654
SGS,Bassila,September,2007,33.3,22,93,53,112.5,ME,3,1760,9.00814,1.6654
SGS,Bassila,May,2008,32.9,22.2,93,56,108.8,ME,3,3260,9.00814,1.6654
SGS,Bassila,June,2008,32,22.3,93,61,91,ME,3,4409,9.00814,1.6654
SGS,Tchourou1,June,2009,31.3,22.4,93,58,149.4,ME,1,9626,8.88649,2.59753
SGS,Tchourou1,May,2010,32.5,23.3,93,58,0,ME,1,4194,8.88649,2.59753
SGS,Tchourou1,June,2009,31.3,22.4,93,58,149.4,ME,2,13383,8.88649,2.59753
SGS,Tchourou1,May,2010,32.5,23.3,93,58,0,ME,2,5732,8.88649,2.59753
SGS,Tchourou1,June,2009,31.3,22.4,93,58,149.4,ME,3,9088,8.88649,2.59753
SGS,Tchourou1,May,2010,32.5,23.3,93,58,0,ME,3,4338,8.88649,2.59753
SGS,Tchourou2,June,2009,31.3,22.4,93,58,149.4,ME,1,8443,8.88649,2.59753
SGS,Tchourou2,May,2010,32.5,23.3,93,58,0,ME,1,3356,8.88649,2.59753
SGS,Tchourou2,June,2009,31.3,22.4,93,58,149.4,ME,2,6797,8.88649,2.59753
SGS,Tchourou2,May,2010,32.5,23.3,93,58,0,ME,2,2305,8.88649,2.59753
SGS,Tchourou2,June,2009,31.3,22.4,93,58,149.4,ME,3,13315,8.88649,2.59753
SGS,Tchourou2,May,2010,32.5,23.3,93,58,0,ME,3,3363,8.88649,2.59753
FSM,Ketou,March,2008,35.6,24.8,92.4,45.3,20.7,ME,1,147,7.36332,2.59978
FSM,Ketou,March,2008,35.6,24.8,92.4,45.3,20.7,ME,2,101,7.36332,2.59978
FSM,Lalo,March,2008,35.6,24.8,92.4,45.3,141.2,ME,1,33,6.9300647,1.8785304
FSM,Lalo,March,2008,35.6,24.8,92.4,45.3,141.2,ME,2,35,6.9300647,1.8785304
NGS,Natitingou,May,2008,33.7,22.7,92.2,62.5,135.1,ME,1,14,10.30416,1.37962
NGS,Natitingou,May,2008,33.7,22.7,92.2,62.5,135.1,ME,2,53,10.30416,1.37962
NGS,Natitingou,May,2008,33.7,22.7,92.2,62.5,135.1,ME,3,24,10.30416,1.37962
NGS,Papatia,May,2008,33.7,22.7,92.2,62.5,135.1,ME,1,20,6.4000211,2.0491574
NGS,Papatia,May,2008,33.7,22.7,92.2,62.5,135.1,ME,2,17,6.4000211,2.0491574
FSM,Ketou,February,2010,37.2,25.6,92,37,92,ME,1,35,7.36332,2.59978
FSM,Ketou,March,2010,35.5,25.7,92,47,47.7,ME,1,359,7.36332,2.59978
FSM,Ketou,February,2010,37.2,25.6,92,37,92,ME,2,42,7.36332,2.59978
FSM,Ketou,March,2010,35.5,25.7,92,47,47.7,ME,2,229,7.36332,2.59978
FSM,Ketou,February,2010,37.2,25.6,92,37,92,ME,3,71,7.36332,2.59978
FSM,Ketou,March,2010,35.5,25.7,92,47,47.7,ME,3,178,7.36332,2.59978
NGS,Ndali,May,2006,34.1,22.7,92,53,149.2,ME,1,441,9.8592172,2.6998899
NGS,Ndali,June,2007,32.4,22.3,92,58,169.4,ME,1,1326,9.8592172,2.6998899
NGS,Ndali,July,2009,29.5,21.7,92,65,206.7,ME,1,3934,9.8592172,2.6998899
NGS,Ndali,August,2009,28.9,22.1,92,66,252,ME,1,2195,9.8592172,2.6998899
NGS,Ndali,May,2006,34.1,22.7,92,53,149.2,ME,2,271,9.8592172,2.6998899
NGS,Ndali,June,2007,32.4,22.3,92,58,169.4,ME,2,1386,9.8592172,2.6998899
NGS,Ndali,July,2009,29.5,21.7,92,65,206.7,ME,2,3340,9.8592172,2.6998899
NGS,Ndali,August,2009,28.9,22.1,92,66,252,ME,2,1362,9.8592172,2.6998899
NGS,Ndali,June,2007,32.4,22.3,92,58,169.4,ME,3,1203,9.8592172,2.6998899
NGS,Ndali,July,2009,29.5,21.7,92,65,206.7,ME,3,3420,9.8592172,2.6998899
NGS,Ndali,August,2009,28.9,22.1,92,66,252,ME,3,1394,9.8592172,2.6998899
NGS,Parakou,June,2007,32.4,22.3,92,58,169.4,ME,1,8832,9.33716,2.63031
NGS,Parakou,July,2009,29.5,21.7,92,65,206.7,ME,1,1047,9.33716,2.63031
